Trace2,,,
Freq,,Amp,
2132499947,Hz,-52.202, dBm
2133333280,Hz,-52.174, dBm
2134166613,Hz,-52.174, dBm
2134999946,Hz,-52.152, dBm
2135833279,Hz,-52.126, dBm
2136666612,Hz,-52.132, dBm
2137499945,Hz,-52.098, dBm
2138333278,Hz,-52.086, dBm
2139166611,Hz,-52.066, dBm
2139999944,Hz,-52.05, dBm
2140833277,Hz,-52.054, dBm
2141666610,Hz,-51.998, dBm
2142499943,Hz,-51.98, dBm
2143333276,Hz,-52.004, dBm
2144166609,Hz,-51.952, dBm
2144999942,Hz,-51.962, dBm
2145833275,Hz,-51.95, dBm
2146666608,Hz,-51.898, dBm
2147499941,Hz,-51.902, dBm
2148333274,Hz,-51.884, dBm
2149166607,Hz,-51.85, dBm
2149999940,Hz,-51.854, dBm
2150833273,Hz,-51.828, dBm
2151666606,Hz,-51.79, dBm
2152499939,Hz,-51.808, dBm
2153333272,Hz,-51.772, dBm
2154166605,Hz,-51.754, dBm
2154999938,Hz,-51.74, dBm
2155833271,Hz,-51.7, dBm
2156666604,Hz,-51.732, dBm
2157499937,Hz,-51.672, dBm
2158333270,Hz,-51.658, dBm
2159166603,Hz,-51.666, dBm
2159999936,Hz,-51.612, dBm
2160833269,Hz,-51.596, dBm
2161666602,Hz,-51.598, dBm
2162499935,Hz,-51.558, dBm
2163333268,Hz,-51.578, dBm
2164166601,Hz,-51.536, dBm
2164999934,Hz,-51.486, dBm
2165833267,Hz,-51.5, dBm
2166666600,Hz,-51.484, dBm
2167499933,Hz,-51.438, dBm
2168333266,Hz,-51.432, dBm
2169166599,Hz,-51.414, dBm
2169999932,Hz,-51.368, dBm
2170833265,Hz,-51.358, dBm
2171666598,Hz,-51.336, dBm
2172499931,Hz,-51.326, dBm
2173333264,Hz,-51.278, dBm
2174166597,Hz,-51.254, dBm
2174999930,Hz,-51.244, dBm
2175833263,Hz,-51.216, dBm
2176666596,Hz,-51.188, dBm
2177499929,Hz,-51.162, dBm
2178333262,Hz,-51.152, dBm
2179166595,Hz,-51.148, dBm
2179999928,Hz,-51.088, dBm
2180833261,Hz,-51.048, dBm
2181666594,Hz,-51.03, dBm
2182499927,Hz,-50.986, dBm
2183333260,Hz,-50.976, dBm
2184166593,Hz,-50.954, dBm
2184999926,Hz,-50.906, dBm
2185833259,Hz,-50.884, dBm
2186666592,Hz,-50.868, dBm
2187499925,Hz,-50.808, dBm
2188333258,Hz,-50.802, dBm
2189166591,Hz,-50.752, dBm
2189999924,Hz,-50.724, dBm
2190833257,Hz,-50.682, dBm
2191666590,Hz,-50.674, dBm
2192499923,Hz,-50.64, dBm
2193333256,Hz,-50.584, dBm
2194166589,Hz,-50.556, dBm
2194999922,Hz,-50.536, dBm
2195833255,Hz,-50.49, dBm
2196666588,Hz,-50.442, dBm
2197499921,Hz,-50.398, dBm
2198333254,Hz,-50.376, dBm
2199166587,Hz,-50.336, dBm
2199999920,Hz,-50.278, dBm
2200833253,Hz,-50.236, dBm
2201666586,Hz,-50.222, dBm
2202499919,Hz,-50.176, dBm
2203333252,Hz,-50.104, dBm
2204166585,Hz,-50.114, dBm
2204999918,Hz,-50.052, dBm
2205833251,Hz,-50.002, dBm
2206666584,Hz,-49.966, dBm
2207499917,Hz,-49.898, dBm
2208333250,Hz,-49.892, dBm
2209166583,Hz,-49.828, dBm
2209999916,Hz,-49.774, dBm
2210833249,Hz,-49.742, dBm
2211666582,Hz,-49.666, dBm
2212499915,Hz,-49.636, dBm
2213333248,Hz,-49.59, dBm
2214166581,Hz,-49.54, dBm
2214999914,Hz,-49.508, dBm
2215833247,Hz,-49.44, dBm
2216666580,Hz,-49.402, dBm
2217499913,Hz,-49.368, dBm
2218333246,Hz,-49.296, dBm
2219166579,Hz,-49.244, dBm
2219999912,Hz,-49.194, dBm
2220833245,Hz,-49.152, dBm
2221666578,Hz,-49.108, dBm
2222499911,Hz,-49.026, dBm
2223333244,Hz,-48.984, dBm
2224166577,Hz,-48.966, dBm
2224999910,Hz,-48.874, dBm
2225833243,Hz,-48.834, dBm
2226666576,Hz,-48.802, dBm
2227499909,Hz,-48.716, dBm
2228333242,Hz,-48.692, dBm
2229166575,Hz,-48.606, dBm
2229999908,Hz,-48.56, dBm
2230833241,Hz,-48.54, dBm
2231666574,Hz,-48.462, dBm
2232499907,Hz,-48.39, dBm
2233333240,Hz,-48.368, dBm
2234166573,Hz,-48.306, dBm
2234999906,Hz,-48.258, dBm
2235833239,Hz,-48.204, dBm
2236666572,Hz,-48.152, dBm
2237499905,Hz,-48.1, dBm
2238333238,Hz,-48.018, dBm
2239166571,Hz,-47.984, dBm
2239999904,Hz,-47.956, dBm
2240833237,Hz,-47.89, dBm
2241666570,Hz,-47.836, dBm
2242499903,Hz,-47.762, dBm
2243333236,Hz,-47.746, dBm
2244166569,Hz,-47.712, dBm
2244999902,Hz,-47.624, dBm
2245833235,Hz,-47.608, dBm
2246666568,Hz,-47.558, dBm
2247499901,Hz,-47.51, dBm
2248333234,Hz,-47.468, dBm
2249166567,Hz,-47.434, dBm
2249999900,Hz,-47.408, dBm
2250833233,Hz,-47.35, dBm
2251666566,Hz,-47.294, dBm
2252499899,Hz,-47.272, dBm
2253333232,Hz,-47.244, dBm
2254166565,Hz,-47.218, dBm
2254999898,Hz,-47.204, dBm
2255833231,Hz,-47.128, dBm
2256666564,Hz,-47.138, dBm
2257499897,Hz,-47.108, dBm
2258333230,Hz,-47.076, dBm
2259166563,Hz,-47.07, dBm
2259999896,Hz,-47.04, dBm
2260833229,Hz,-47.014, dBm
2261666562,Hz,-47.014, dBm
2262499895,Hz,-46.98, dBm
2263333228,Hz,-46.992, dBm
2264166561,Hz,-46.99, dBm
2264999894,Hz,-46.948, dBm
2265833227,Hz,-46.958, dBm
2266666560,Hz,-46.942, dBm
2267499893,Hz,-46.896, dBm
2268333226,Hz,-46.968, dBm
2269166559,Hz,-46.918, dBm
2269999892,Hz,-46.936, dBm
2270833225,Hz,-46.978, dBm
2271666558,Hz,-46.936, dBm
2272499891,Hz,-46.962, dBm
2273333224,Hz,-46.976, dBm
2274166557,Hz,-46.95, dBm
2274999890,Hz,-47, dBm
2275833223,Hz,-47.004, dBm
2276666556,Hz,-47.02, dBm
2277499889,Hz,-47.054, dBm
2278333222,Hz,-47.022, dBm
2279166555,Hz,-47.082, dBm
2279999888,Hz,-47.122, dBm
2280833221,Hz,-47.116, dBm
2281666554,Hz,-47.154, dBm
2282499887,Hz,-47.174, dBm
2283333220,Hz,-47.204, dBm
2284166553,Hz,-47.26, dBm
2284999886,Hz,-47.254, dBm
2285833219,Hz,-47.308, dBm
2286666552,Hz,-47.342, dBm
2287499885,Hz,-47.358, dBm
2288333218,Hz,-47.424, dBm
2289166551,Hz,-47.432, dBm
2289999884,Hz,-47.488, dBm
2290833217,Hz,-47.516, dBm
2291666550,Hz,-47.526, dBm
2292499883,Hz,-47.602, dBm
2293333216,Hz,-47.65, dBm
2294166549,Hz,-47.666, dBm
2294999882,Hz,-47.716, dBm
2295833215,Hz,-47.748, dBm
2296666548,Hz,-47.814, dBm
2297499881,Hz,-47.85, dBm
2298333214,Hz,-47.882, dBm
2299166547,Hz,-47.96, dBm
2299999880,Hz,-47.994, dBm
2300833213,Hz,-48.002, dBm
2301666546,Hz,-48.082, dBm
2302499879,Hz,-48.128, dBm
2303333212,Hz,-48.174, dBm
2304166545,Hz,-48.212, dBm
2304999878,Hz,-48.258, dBm
2305833211,Hz,-48.326, dBm
2306666544,Hz,-48.362, dBm
2307499877,Hz,-48.398, dBm
2308333210,Hz,-48.47, dBm
2309166543,Hz,-48.508, dBm
2309999876,Hz,-48.566, dBm
2310833209,Hz,-48.608, dBm
2311666542,Hz,-48.63, dBm
2312499875,Hz,-48.706, dBm
2313333208,Hz,-48.774, dBm
2314166541,Hz,-48.772, dBm
2314999874,Hz,-48.852, dBm
2315833207,Hz,-48.904, dBm
2316666540,Hz,-48.916, dBm
2317499873,Hz,-49, dBm
2318333206,Hz,-49.024, dBm
2319166539,Hz,-49.074, dBm
2319999872,Hz,-49.122, dBm
2320833205,Hz,-49.15, dBm
2321666538,Hz,-49.226, dBm
2322499871,Hz,-49.254, dBm
2323333204,Hz,-49.292, dBm
2324166537,Hz,-49.362, dBm
2324999870,Hz,-49.4, dBm
2325833203,Hz,-49.45, dBm
2326666536,Hz,-49.492, dBm
2327499869,Hz,-49.524, dBm
2328333202,Hz,-49.568, dBm
2329166535,Hz,-49.614, dBm
2329999868,Hz,-49.652, dBm
2330833201,Hz,-49.706, dBm
2331666534,Hz,-49.764, dBm
2332499867,Hz,-49.798, dBm
2333333200,Hz,-49.82, dBm
2334166533,Hz,-49.878, dBm
2334999866,Hz,-49.912, dBm
2335833199,Hz,-49.956, dBm
2336666532,Hz,-49.98, dBm
2337499865,Hz,-50.012, dBm
2338333198,Hz,-50.074, dBm
2339166531,Hz,-50.098, dBm
2339999864,Hz,-50.15, dBm
2340833197,Hz,-50.198, dBm
2341666530,Hz,-50.226, dBm
2342499863,Hz,-50.27, dBm
2343333196,Hz,-50.304, dBm
2344166529,Hz,-50.322, dBm
2344999862,Hz,-50.368, dBm
2345833195,Hz,-50.384, dBm
2346666528,Hz,-50.432, dBm
2347499861,Hz,-50.486, dBm
2348333194,Hz,-50.508, dBm
2349166527,Hz,-50.516, dBm
2349999860,Hz,-50.57, dBm
2350833193,Hz,-50.604, dBm
2351666526,Hz,-50.652, dBm
2352499859,Hz,-50.672, dBm
2353333192,Hz,-50.69, dBm
2354166525,Hz,-50.742, dBm
2354999858,Hz,-50.76, dBm
2355833191,Hz,-50.786, dBm
2356666524,Hz,-50.834, dBm
2357499857,Hz,-50.84, dBm
2358333190,Hz,-50.888, dBm
2359166523,Hz,-50.918, dBm
2359999856,Hz,-50.928, dBm
2360833189,Hz,-50.978, dBm
2361666522,Hz,-50.996, dBm
2362499855,Hz,-51.018, dBm
2363333188,Hz,-51.076, dBm
2364166521,Hz,-51.052, dBm
2364999854,Hz,-51.112, dBm
2365833187,Hz,-51.132, dBm
2366666520,Hz,-51.118, dBm
2367499853,Hz,-51.176, dBm
2368333186,Hz,-51.19, dBm
2369166519,Hz,-51.216, dBm
2369999852,Hz,-51.246, dBm
2370833185,Hz,-51.256, dBm
2371666518,Hz,-51.3, dBm
2372499851,Hz,-51.33, dBm
2373333184,Hz,-51.322, dBm
2374166517,Hz,-51.372, dBm
2374999850,Hz,-51.376, dBm
2375833183,Hz,-51.404, dBm
2376666516,Hz,-51.452, dBm
2377499849,Hz,-51.434, dBm
2378333182,Hz,-51.446, dBm
2379166515,Hz,-51.498, dBm
2379999848,Hz,-51.5, dBm
2380833181,Hz,-51.554, dBm
2381666514,Hz,-51.56, dBm
2382499847,Hz,-51.552, dBm
2383333180,Hz,-51.606, dBm
2384166513,Hz,-51.578, dBm
2384999846,Hz,-51.608, dBm
2385833179,Hz,-51.662, dBm
2386666512,Hz,-51.652, dBm
2387499845,Hz,-51.678, dBm
2388333178,Hz,-51.702, dBm
2389166511,Hz,-51.706, dBm
2389999844,Hz,-51.726, dBm
2390833177,Hz,-51.726, dBm
2391666510,Hz,-51.754, dBm
2392499843,Hz,-51.786, dBm
2393333176,Hz,-51.776, dBm
2394166509,Hz,-51.808, dBm
2394999842,Hz,-51.83, dBm
2395833175,Hz,-51.832, dBm
2396666508,Hz,-51.866, dBm
2397499841,Hz,-51.852, dBm
2398333174,Hz,-51.876, dBm
2399166507,Hz,-51.932, dBm
2399999840,Hz,-51.908, dBm
2400833173,Hz,-51.912, dBm
2401666506,Hz,-51.936, dBm
2402499839,Hz,-51.932, dBm
2403333172,Hz,-51.976, dBm
2404166505,Hz,-51.974, dBm
2404999838,Hz,-51.974, dBm
2405833171,Hz,-52.026, dBm
2406666504,Hz,-52.01, dBm
2407499837,Hz,-52.006, dBm
2408333170,Hz,-52.042, dBm
2409166503,Hz,-52.03, dBm
2409999836,Hz,-52.06, dBm
2410833169,Hz,-52.066, dBm
2411666502,Hz,-52.082, dBm
2412499835,Hz,-52.108, dBm
2413333168,Hz,-52.088, dBm
2414166501,Hz,-52.1, dBm
2414999834,Hz,-52.114, dBm
2415833167,Hz,-52.12, dBm
2416666500,Hz,-52.114, dBm
2417499833,Hz,-52.14, dBm
2418333166,Hz,-52.14, dBm
2419166499,Hz,-52.16, dBm
2419999832,Hz,-52.156, dBm
2420833165,Hz,-52.16, dBm
2421666498,Hz,-52.17, dBm
2422499831,Hz,-52.162, dBm
2423333164,Hz,-52.2, dBm
2424166497,Hz,-52.198, dBm
2424999830,Hz,-52.194, dBm
2425833163,Hz,-52.23, dBm
2426666496,Hz,-52.22, dBm
2427499829,Hz,-52.21, dBm
2428333162,Hz,-52.246, dBm
2429166495,Hz,-52.214, dBm
2429999828,Hz,-52.24, dBm
2430833161,Hz,-52.23, dBm
2431666494,Hz,-52.256, dBm
2432499827,Hz,-52.276, dBm
2433333160,Hz,-52.292, dBm
2434166493,Hz,-52.276, dBm
2434999826,Hz,-52.286, dBm
2435833159,Hz,-52.288, dBm
2436666492,Hz,-52.306, dBm
2437499825,Hz,-52.308, dBm
2438333158,Hz,-52.284, dBm
2439166491,Hz,-52.332, dBm
2439999824,Hz,-52.316, dBm
2440833157,Hz,-52.314, dBm
2441666490,Hz,-52.324, dBm
2442499823,Hz,-52.318, dBm
2443333156,Hz,-52.364, dBm
2444166489,Hz,-52.36, dBm
2444999822,Hz,-52.34, dBm
2445833155,Hz,-52.354, dBm
2446666488,Hz,-52.354, dBm
2447499821,Hz,-52.368, dBm
2448333154,Hz,-52.37, dBm
2449166487,Hz,-52.368, dBm
2449999820,Hz,-52.372, dBm
2450833153,Hz,-52.396, dBm
2451666486,Hz,-52.37, dBm
2452499819,Hz,-52.428, dBm
2453333152,Hz,-52.416, dBm
2454166485,Hz,-52.414, dBm
2454999818,Hz,-52.428, dBm
2455833151,Hz,-52.426, dBm
2456666484,Hz,-52.428, dBm
2457499817,Hz,-52.442, dBm
2458333150,Hz,-52.432, dBm
2459166483,Hz,-52.458, dBm
2459999816,Hz,-52.444, dBm
2460833149,Hz,-52.474, dBm
2461666482,Hz,-52.488, dBm
2462499815,Hz,-52.466, dBm
2463333148,Hz,-52.482, dBm
2464166481,Hz,-52.478, dBm
2464999814,Hz,-52.51, dBm
2465833147,Hz,-52.504, dBm
2466666480,Hz,-52.512, dBm
2467499813,Hz,-52.506, dBm
2468333146,Hz,-52.534, dBm
2469166479,Hz,-52.518, dBm
2469999812,Hz,-52.534, dBm
2470833145,Hz,-52.536, dBm
2471666478,Hz,-52.54, dBm
2472499811,Hz,-52.546, dBm
2473333144,Hz,-52.56, dBm
2474166477,Hz,-52.562, dBm
2474999810,Hz,-52.598, dBm
2475833143,Hz,-52.596, dBm
2476666476,Hz,-52.578, dBm
2477499809,Hz,-52.616, dBm
2478333142,Hz,-52.594, dBm
2479166475,Hz,-52.624, dBm
2479999808,Hz,-52.616, dBm
2480833141,Hz,-52.616, dBm
2481666474,Hz,-52.632, dBm
2482499807,Hz,-52.646, dBm
2483333140,Hz,-52.648, dBm
2484166473,Hz,-52.65, dBm
2484999806,Hz,-52.658, dBm
2485833139,Hz,-52.674, dBm
2486666472,Hz,-52.674, dBm
2487499805,Hz,-52.682, dBm
2488333138,Hz,-52.676, dBm
2489166471,Hz,-52.692, dBm
2489999804,Hz,-52.686, dBm
2490833137,Hz,-52.73, dBm
2491666470,Hz,-52.718, dBm
2492499803,Hz,-52.714, dBm
2493333136,Hz,-52.746, dBm
2494166469,Hz,-52.76, dBm
2494999802,Hz,-52.73, dBm
2495833135,Hz,-52.77, dBm
2496666468,Hz,-52.76, dBm
2497499801,Hz,-52.756, dBm
2498333134,Hz,-52.772, dBm
2499166467,Hz,-52.76, dBm
2499999800,Hz,-52.792, dBm
