Trace2,,,
Freq,,Amp,
2101666626,Hz,-53.224, dBm
2102499959,Hz,-53.208, dBm
2103333292,Hz,-53.194, dBm
2104166625,Hz,-53.2, dBm
2104999958,Hz,-53.16, dBm
2105833291,Hz,-53.134, dBm
2106666624,Hz,-53.158, dBm
2107499957,Hz,-53.114, dBm
2108333290,Hz,-53.128, dBm
2109166623,Hz,-53.116, dBm
2109999956,Hz,-53.09, dBm
2110833289,Hz,-53.064, dBm
2111666622,Hz,-53.054, dBm
2112499955,Hz,-53.054, dBm
2113333288,Hz,-53.032, dBm
2114166621,Hz,-53.02, dBm
2114999954,Hz,-52.984, dBm
2115833287,Hz,-52.984, dBm
2116666620,Hz,-52.972, dBm
2117499953,Hz,-52.966, dBm
2118333286,Hz,-52.946, dBm
2119166619,Hz,-52.932, dBm
2119999952,Hz,-52.924, dBm
2120833285,Hz,-52.916, dBm
2121666618,Hz,-52.894, dBm
2122499951,Hz,-52.874, dBm
2123333284,Hz,-52.856, dBm
2124166617,Hz,-52.85, dBm
2124999950,Hz,-52.85, dBm
2125833283,Hz,-52.832, dBm
2126666616,Hz,-52.81, dBm
2127499949,Hz,-52.802, dBm
2128333282,Hz,-52.782, dBm
2129166615,Hz,-52.79, dBm
2129999948,Hz,-52.764, dBm
2130833281,Hz,-52.768, dBm
2131666614,Hz,-52.736, dBm
2132499947,Hz,-52.712, dBm
2133333280,Hz,-52.714, dBm
2134166613,Hz,-52.7, dBm
2134999946,Hz,-52.684, dBm
2135833279,Hz,-52.664, dBm
2136666612,Hz,-52.666, dBm
2137499945,Hz,-52.648, dBm
2138333278,Hz,-52.636, dBm
2139166611,Hz,-52.64, dBm
2139999944,Hz,-52.608, dBm
2140833277,Hz,-52.58, dBm
2141666610,Hz,-52.602, dBm
2142499943,Hz,-52.576, dBm
2143333276,Hz,-52.552, dBm
2144166609,Hz,-52.548, dBm
2144999942,Hz,-52.538, dBm
2145833275,Hz,-52.514, dBm
2146666608,Hz,-52.502, dBm
2147499941,Hz,-52.504, dBm
2148333274,Hz,-52.486, dBm
2149166607,Hz,-52.486, dBm
2149999940,Hz,-52.474, dBm
2150833273,Hz,-52.448, dBm
2151666606,Hz,-52.42, dBm
2152499939,Hz,-52.412, dBm
2153333272,Hz,-52.398, dBm
2154166605,Hz,-52.39, dBm
2154999938,Hz,-52.392, dBm
2155833271,Hz,-52.358, dBm
2156666604,Hz,-52.366, dBm
2157499937,Hz,-52.354, dBm
2158333270,Hz,-52.336, dBm
2159166603,Hz,-52.312, dBm
2159999936,Hz,-52.298, dBm
2160833269,Hz,-52.296, dBm
2161666602,Hz,-52.28, dBm
2162499935,Hz,-52.27, dBm
2163333268,Hz,-52.236, dBm
2164166601,Hz,-52.232, dBm
2164999934,Hz,-52.226, dBm
2165833267,Hz,-52.214, dBm
2166666600,Hz,-52.198, dBm
2167499933,Hz,-52.188, dBm
2168333266,Hz,-52.168, dBm
2169166599,Hz,-52.158, dBm
2169999932,Hz,-52.128, dBm
2170833265,Hz,-52.122, dBm
2171666598,Hz,-52.094, dBm
2172499931,Hz,-52.094, dBm
2173333264,Hz,-52.058, dBm
2174166597,Hz,-52.068, dBm
2174999930,Hz,-52.036, dBm
2175833263,Hz,-52.024, dBm
2176666596,Hz,-52, dBm
2177499929,Hz,-51.984, dBm
2178333262,Hz,-51.956, dBm
2179166595,Hz,-51.926, dBm
2179999928,Hz,-51.914, dBm
2180833261,Hz,-51.886, dBm
2181666594,Hz,-51.87, dBm
2182499927,Hz,-51.854, dBm
2183333260,Hz,-51.816, dBm
2184166593,Hz,-51.806, dBm
2184999926,Hz,-51.814, dBm
2185833259,Hz,-51.776, dBm
2186666592,Hz,-51.738, dBm
2187499925,Hz,-51.718, dBm
2188333258,Hz,-51.698, dBm
2189166591,Hz,-51.652, dBm
2189999924,Hz,-51.648, dBm
2190833257,Hz,-51.616, dBm
2191666590,Hz,-51.588, dBm
2192499923,Hz,-51.566, dBm
2193333256,Hz,-51.512, dBm
2194166589,Hz,-51.514, dBm
2194999922,Hz,-51.476, dBm
2195833255,Hz,-51.452, dBm
2196666588,Hz,-51.42, dBm
2197499921,Hz,-51.402, dBm
2198333254,Hz,-51.35, dBm
2199166587,Hz,-51.342, dBm
2199999920,Hz,-51.31, dBm
2200833253,Hz,-51.254, dBm
2201666586,Hz,-51.24, dBm
2202499919,Hz,-51.196, dBm
2203333252,Hz,-51.174, dBm
2204166585,Hz,-51.11, dBm
2204999918,Hz,-51.098, dBm
2205833251,Hz,-51.058, dBm
2206666584,Hz,-51, dBm
2207499917,Hz,-50.984, dBm
2208333250,Hz,-50.956, dBm
2209166583,Hz,-50.91, dBm
2209999916,Hz,-50.868, dBm
2210833249,Hz,-50.85, dBm
2211666582,Hz,-50.794, dBm
2212499915,Hz,-50.766, dBm
2213333248,Hz,-50.726, dBm
2214166581,Hz,-50.694, dBm
2214999914,Hz,-50.632, dBm
2215833247,Hz,-50.592, dBm
2216666580,Hz,-50.546, dBm
2217499913,Hz,-50.5, dBm
2218333246,Hz,-50.46, dBm
2219166579,Hz,-50.418, dBm
2219999912,Hz,-50.376, dBm
2220833245,Hz,-50.316, dBm
2221666578,Hz,-50.3, dBm
2222499911,Hz,-50.256, dBm
2223333244,Hz,-50.194, dBm
2224166577,Hz,-50.154, dBm
2224999910,Hz,-50.106, dBm
2225833243,Hz,-50.054, dBm
2226666576,Hz,-50.018, dBm
2227499909,Hz,-49.978, dBm
2228333242,Hz,-49.904, dBm
2229166575,Hz,-49.876, dBm
2229999908,Hz,-49.808, dBm
2230833241,Hz,-49.788, dBm
2231666574,Hz,-49.742, dBm
2232499907,Hz,-49.676, dBm
2233333240,Hz,-49.62, dBm
2234166573,Hz,-49.588, dBm
2234999906,Hz,-49.55, dBm
2235833239,Hz,-49.502, dBm
2236666572,Hz,-49.426, dBm
2237499905,Hz,-49.412, dBm
2238333238,Hz,-49.354, dBm
2239166571,Hz,-49.306, dBm
2239999904,Hz,-49.272, dBm
2240833237,Hz,-49.208, dBm
2241666570,Hz,-49.17, dBm
2242499903,Hz,-49.138, dBm
2243333236,Hz,-49.074, dBm
2244166569,Hz,-49.03, dBm
2244999902,Hz,-48.976, dBm
2245833235,Hz,-48.942, dBm
2246666568,Hz,-48.906, dBm
2247499901,Hz,-48.862, dBm
2248333234,Hz,-48.822, dBm
2249166567,Hz,-48.788, dBm
2249999900,Hz,-48.744, dBm
2250833233,Hz,-48.69, dBm
2251666566,Hz,-48.662, dBm
2252499899,Hz,-48.646, dBm
2253333232,Hz,-48.594, dBm
2254166565,Hz,-48.574, dBm
2254999898,Hz,-48.534, dBm
2255833231,Hz,-48.52, dBm
2256666564,Hz,-48.488, dBm
2257499897,Hz,-48.472, dBm
2258333230,Hz,-48.448, dBm
2259166563,Hz,-48.414, dBm
2259999896,Hz,-48.406, dBm
2260833229,Hz,-48.392, dBm
2261666562,Hz,-48.37, dBm
2262499895,Hz,-48.35, dBm
2263333228,Hz,-48.342, dBm
2264166561,Hz,-48.34, dBm
2264999894,Hz,-48.318, dBm
2265833227,Hz,-48.334, dBm
2266666560,Hz,-48.308, dBm
2267499893,Hz,-48.284, dBm
2268333226,Hz,-48.292, dBm
2269166559,Hz,-48.318, dBm
2269999892,Hz,-48.284, dBm
2270833225,Hz,-48.308, dBm
2271666558,Hz,-48.296, dBm
2272499891,Hz,-48.292, dBm
2273333224,Hz,-48.318, dBm
2274166557,Hz,-48.3, dBm
2274999890,Hz,-48.322, dBm
2275833223,Hz,-48.326, dBm
2276666556,Hz,-48.356, dBm
2277499889,Hz,-48.36, dBm
2278333222,Hz,-48.386, dBm
2279166555,Hz,-48.404, dBm
2279999888,Hz,-48.408, dBm
2280833221,Hz,-48.428, dBm
2281666554,Hz,-48.452, dBm
2282499887,Hz,-48.482, dBm
2283333220,Hz,-48.522, dBm
2284166553,Hz,-48.522, dBm
2284999886,Hz,-48.558, dBm
2285833219,Hz,-48.588, dBm
2286666552,Hz,-48.636, dBm
2287499885,Hz,-48.648, dBm
2288333218,Hz,-48.674, dBm
2289166551,Hz,-48.714, dBm
2289999884,Hz,-48.746, dBm
2290833217,Hz,-48.774, dBm
2291666550,Hz,-48.804, dBm
2292499883,Hz,-48.838, dBm
2293333216,Hz,-48.888, dBm
2294166549,Hz,-48.928, dBm
2294999882,Hz,-48.976, dBm
2295833215,Hz,-49, dBm
2296666548,Hz,-49.026, dBm
2297499881,Hz,-49.078, dBm
2298333214,Hz,-49.108, dBm
2299166547,Hz,-49.152, dBm
2299999880,Hz,-49.192, dBm
2300833213,Hz,-49.23, dBm
2301666546,Hz,-49.264, dBm
2302499879,Hz,-49.306, dBm
2303333212,Hz,-49.358, dBm
2304166545,Hz,-49.384, dBm
2304999878,Hz,-49.432, dBm
2305833211,Hz,-49.48, dBm
2306666544,Hz,-49.536, dBm
2307499877,Hz,-49.568, dBm
2308333210,Hz,-49.598, dBm
2309166543,Hz,-49.654, dBm
2309999876,Hz,-49.686, dBm
2310833209,Hz,-49.74, dBm
2311666542,Hz,-49.764, dBm
2312499875,Hz,-49.814, dBm
2313333208,Hz,-49.874, dBm
2314166541,Hz,-49.898, dBm
2314999874,Hz,-49.96, dBm
2315833207,Hz,-49.976, dBm
2316666540,Hz,-50.03, dBm
2317499873,Hz,-50.062, dBm
2318333206,Hz,-50.124, dBm
2319166539,Hz,-50.14, dBm
2319999872,Hz,-50.192, dBm
2320833205,Hz,-50.23, dBm
2321666538,Hz,-50.26, dBm
2322499871,Hz,-50.29, dBm
2323333204,Hz,-50.342, dBm
2324166537,Hz,-50.38, dBm
2324999870,Hz,-50.43, dBm
2325833203,Hz,-50.462, dBm
2326666536,Hz,-50.512, dBm
2327499869,Hz,-50.532, dBm
2328333202,Hz,-50.592, dBm
2329166535,Hz,-50.604, dBm
2329999868,Hz,-50.662, dBm
2330833201,Hz,-50.702, dBm
2331666534,Hz,-50.718, dBm
2332499867,Hz,-50.762, dBm
2333333200,Hz,-50.786, dBm
2334166533,Hz,-50.812, dBm
2334999866,Hz,-50.852, dBm
2335833199,Hz,-50.88, dBm
2336666532,Hz,-50.93, dBm
2337499865,Hz,-50.944, dBm
2338333198,Hz,-51.004, dBm
2339166531,Hz,-51.016, dBm
2339999864,Hz,-51.058, dBm
2340833197,Hz,-51.086, dBm
2341666530,Hz,-51.122, dBm
2342499863,Hz,-51.146, dBm
2343333196,Hz,-51.18, dBm
2344166529,Hz,-51.212, dBm
2344999862,Hz,-51.242, dBm
2345833195,Hz,-51.268, dBm
2346666528,Hz,-51.298, dBm
2347499861,Hz,-51.318, dBm
2348333194,Hz,-51.35, dBm
2349166527,Hz,-51.376, dBm
2349999860,Hz,-51.404, dBm
2350833193,Hz,-51.426, dBm
2351666526,Hz,-51.46, dBm
2352499859,Hz,-51.496, dBm
2353333192,Hz,-51.518, dBm
2354166525,Hz,-51.532, dBm
2354999858,Hz,-51.574, dBm
2355833191,Hz,-51.588, dBm
2356666524,Hz,-51.606, dBm
2357499857,Hz,-51.63, dBm
2358333190,Hz,-51.676, dBm
2359166523,Hz,-51.694, dBm
2359999856,Hz,-51.706, dBm
2360833189,Hz,-51.74, dBm
2361666522,Hz,-51.75, dBm
2362499855,Hz,-51.798, dBm
2363333188,Hz,-51.796, dBm
2364166521,Hz,-51.836, dBm
2364999854,Hz,-51.842, dBm
2365833187,Hz,-51.856, dBm
2366666520,Hz,-51.88, dBm
2367499853,Hz,-51.894, dBm
2368333186,Hz,-51.912, dBm
2369166519,Hz,-51.944, dBm
2369999852,Hz,-51.964, dBm
2370833185,Hz,-51.99, dBm
2371666518,Hz,-51.996, dBm
2372499851,Hz,-52.006, dBm
2373333184,Hz,-52.026, dBm
2374166517,Hz,-52.05, dBm
2374999850,Hz,-52.068, dBm
2375833183,Hz,-52.08, dBm
2376666516,Hz,-52.092, dBm
2377499849,Hz,-52.13, dBm
2378333182,Hz,-52.126, dBm
2379166515,Hz,-52.152, dBm
2379999848,Hz,-52.166, dBm
2380833181,Hz,-52.178, dBm
2381666514,Hz,-52.214, dBm
2382499847,Hz,-52.196, dBm
2383333180,Hz,-52.226, dBm
2384166513,Hz,-52.222, dBm
2384999846,Hz,-52.274, dBm
2385833179,Hz,-52.278, dBm
2386666512,Hz,-52.278, dBm
2387499845,Hz,-52.3, dBm
2388333178,Hz,-52.306, dBm
2389166511,Hz,-52.318, dBm
2389999844,Hz,-52.332, dBm
2390833177,Hz,-52.354, dBm
2391666510,Hz,-52.356, dBm
2392499843,Hz,-52.37, dBm
2393333176,Hz,-52.38, dBm
2394166509,Hz,-52.398, dBm
2394999842,Hz,-52.4, dBm
2395833175,Hz,-52.404, dBm
2396666508,Hz,-52.416, dBm
2397499841,Hz,-52.442, dBm
2398333174,Hz,-52.444, dBm
2399166507,Hz,-52.454, dBm
2399999840,Hz,-52.474, dBm
2400833173,Hz,-52.464, dBm
2401666506,Hz,-52.482, dBm
2402499839,Hz,-52.488, dBm
2403333172,Hz,-52.49, dBm
2404166505,Hz,-52.516, dBm
2404999838,Hz,-52.526, dBm
2405833171,Hz,-52.528, dBm
2406666504,Hz,-52.548, dBm
2407499837,Hz,-52.544, dBm
2408333170,Hz,-52.548, dBm
2409166503,Hz,-52.568, dBm
2409999836,Hz,-52.57, dBm
2410833169,Hz,-52.566, dBm
2411666502,Hz,-52.588, dBm
2412499835,Hz,-52.606, dBm
2413333168,Hz,-52.582, dBm
2414166501,Hz,-52.6, dBm
2414999834,Hz,-52.57, dBm
2415833167,Hz,-52.602, dBm
2416666500,Hz,-52.614, dBm
2417499833,Hz,-52.6, dBm
2418333166,Hz,-52.616, dBm
2419166499,Hz,-52.622, dBm
2419999832,Hz,-52.61, dBm
2420833165,Hz,-52.626, dBm
2421666498,Hz,-52.638, dBm
2422499831,Hz,-52.646, dBm
2423333164,Hz,-52.638, dBm
2424166497,Hz,-52.658, dBm
2424999830,Hz,-52.656, dBm
2425833163,Hz,-52.642, dBm
2426666496,Hz,-52.662, dBm
2427499829,Hz,-52.662, dBm
2428333162,Hz,-52.652, dBm
2429166495,Hz,-52.662, dBm
2429999828,Hz,-52.666, dBm
2430833161,Hz,-52.67, dBm
2431666494,Hz,-52.678, dBm
2432499827,Hz,-52.688, dBm
2433333160,Hz,-52.678, dBm
2434166493,Hz,-52.7, dBm
2434999826,Hz,-52.686, dBm
2435833159,Hz,-52.69, dBm
2436666492,Hz,-52.706, dBm
2437499825,Hz,-52.698, dBm
2438333158,Hz,-52.7, dBm
2439166491,Hz,-52.71, dBm
2439999824,Hz,-52.71, dBm
2440833157,Hz,-52.708, dBm
2441666490,Hz,-52.714, dBm
2442499823,Hz,-52.72, dBm
2443333156,Hz,-52.704, dBm
2444166489,Hz,-52.714, dBm
2444999822,Hz,-52.738, dBm
2445833155,Hz,-52.738, dBm
2446666488,Hz,-52.714, dBm
2447499821,Hz,-52.738, dBm
2448333154,Hz,-52.752, dBm
2449166487,Hz,-52.732, dBm
2449999820,Hz,-52.746, dBm
2450833153,Hz,-52.766, dBm
2451666486,Hz,-52.75, dBm
2452499819,Hz,-52.788, dBm
2453333152,Hz,-52.746, dBm
2454166485,Hz,-52.75, dBm
2454999818,Hz,-52.768, dBm
2455833151,Hz,-52.78, dBm
2456666484,Hz,-52.774, dBm
2457499817,Hz,-52.772, dBm
2458333150,Hz,-52.774, dBm
2459166483,Hz,-52.786, dBm
2459999816,Hz,-52.792, dBm
2460833149,Hz,-52.784, dBm
2461666482,Hz,-52.802, dBm
2462499815,Hz,-52.796, dBm
2463333148,Hz,-52.796, dBm
2464166481,Hz,-52.808, dBm
2464999814,Hz,-52.812, dBm
2465833147,Hz,-52.806, dBm
2466666480,Hz,-52.818, dBm
2467499813,Hz,-52.842, dBm
2468333146,Hz,-52.818, dBm
2469166479,Hz,-52.842, dBm
2469999812,Hz,-52.836, dBm
2470833145,Hz,-52.828, dBm
2471666478,Hz,-52.848, dBm
2472499811,Hz,-52.852, dBm
2473333144,Hz,-52.86, dBm
2474166477,Hz,-52.872, dBm
2474999810,Hz,-52.874, dBm
2475833143,Hz,-52.884, dBm
2476666476,Hz,-52.874, dBm
2477499809,Hz,-52.886, dBm
2478333142,Hz,-52.892, dBm
2479166475,Hz,-52.898, dBm
2479999808,Hz,-52.908, dBm
2480833141,Hz,-52.896, dBm
2481666474,Hz,-52.918, dBm
2482499807,Hz,-52.928, dBm
2483333140,Hz,-52.934, dBm
2484166473,Hz,-52.928, dBm
2484999806,Hz,-52.924, dBm
2485833139,Hz,-52.962, dBm
2486666472,Hz,-52.93, dBm
2487499805,Hz,-52.942, dBm
2488333138,Hz,-52.964, dBm
2489166471,Hz,-52.966, dBm
2489999804,Hz,-52.96, dBm
2490833137,Hz,-52.984, dBm
2491666470,Hz,-52.962, dBm
2492499803,Hz,-52.996, dBm
2493333136,Hz,-52.988, dBm
2494166469,Hz,-53.008, dBm
2494999802,Hz,-52.998, dBm
2495833135,Hz,-53, dBm
2496666468,Hz,-53.006, dBm
2497499801,Hz,-53.012, dBm
2498333134,Hz,-53.036, dBm
2499166467,Hz,-53.032, dBm
2499999800,Hz,-53.048, dBm
