Trace1,,,
Freq,,Amp,
2304166545,Hz,-50.878, dBm
2304999878,Hz,-50.894, dBm
2305833211,Hz,-50.954, dBm
2306666544,Hz,-50.97, dBm
2307499877,Hz,-51.002, dBm
2308333210,Hz,-51.082, dBm
2309166543,Hz,-51.1, dBm
2309999876,Hz,-51.114, dBm
2310833209,Hz,-51.162, dBm
2311666542,Hz,-51.18, dBm
2312499875,Hz,-51.21, dBm
2313333208,Hz,-51.26, dBm
2314166541,Hz,-51.302, dBm
2314999874,Hz,-51.334, dBm
2315833207,Hz,-51.34, dBm
2316666540,Hz,-51.402, dBm
2317499873,Hz,-51.4, dBm
2318333206,Hz,-51.436, dBm
2319166539,Hz,-51.486, dBm
2319999872,Hz,-51.524, dBm
2320833205,Hz,-51.53, dBm
2321666538,Hz,-51.564, dBm
2322499871,Hz,-51.594, dBm
2323333204,Hz,-51.642, dBm
2324166537,Hz,-51.676, dBm
2324999870,Hz,-51.69, dBm
2325833203,Hz,-51.698, dBm
2326666536,Hz,-51.744, dBm
2327499869,Hz,-51.78, dBm
2328333202,Hz,-51.802, dBm
2329166535,Hz,-51.826, dBm
2329999868,Hz,-51.836, dBm
2330833201,Hz,-51.86, dBm
2331666534,Hz,-51.9, dBm
2332499867,Hz,-51.938, dBm
2333333200,Hz,-51.946, dBm
2334166533,Hz,-51.984, dBm
2334999866,Hz,-52.008, dBm
2335833199,Hz,-52.002, dBm
2336666532,Hz,-52.06, dBm
2337499865,Hz,-52.09, dBm
2338333198,Hz,-52.096, dBm
2339166531,Hz,-52.152, dBm
2339999864,Hz,-52.146, dBm
2340833197,Hz,-52.188, dBm
2341666530,Hz,-52.156, dBm
2342499863,Hz,-52.212, dBm
2343333196,Hz,-52.246, dBm
2344166529,Hz,-52.266, dBm
2344999862,Hz,-52.264, dBm
2345833195,Hz,-52.28, dBm
2346666528,Hz,-52.32, dBm
2347499861,Hz,-52.322, dBm
2348333194,Hz,-52.338, dBm
2349166527,Hz,-52.372, dBm
2349999860,Hz,-52.414, dBm
2350833193,Hz,-52.424, dBm
2351666526,Hz,-52.442, dBm
2352499859,Hz,-52.446, dBm
2353333192,Hz,-52.456, dBm
2354166525,Hz,-52.496, dBm
2354999858,Hz,-52.512, dBm
2355833191,Hz,-52.522, dBm
2356666524,Hz,-52.534, dBm
2357499857,Hz,-52.562, dBm
2358333190,Hz,-52.578, dBm
2359166523,Hz,-52.592, dBm
2359999856,Hz,-52.588, dBm
2360833189,Hz,-52.582, dBm
2361666522,Hz,-52.632, dBm
2362499855,Hz,-52.656, dBm
2363333188,Hz,-52.66, dBm
2364166521,Hz,-52.672, dBm
2364999854,Hz,-52.674, dBm
2365833187,Hz,-52.68, dBm
2366666520,Hz,-52.704, dBm
2367499853,Hz,-52.752, dBm
2368333186,Hz,-52.712, dBm
2369166519,Hz,-52.752, dBm
2369999852,Hz,-52.776, dBm
2370833185,Hz,-52.764, dBm
2371666518,Hz,-52.768, dBm
2372499851,Hz,-52.8, dBm
2373333184,Hz,-52.818, dBm
2374166517,Hz,-52.792, dBm
2374999850,Hz,-52.836, dBm
2375833183,Hz,-52.81, dBm
2376666516,Hz,-52.842, dBm
2377499849,Hz,-52.86, dBm
2378333182,Hz,-52.866, dBm
2379166515,Hz,-52.888, dBm
2379999848,Hz,-52.88, dBm
2380833181,Hz,-52.872, dBm
2381666514,Hz,-52.89, dBm
2382499847,Hz,-52.89, dBm
2383333180,Hz,-52.898, dBm
2384166513,Hz,-52.93, dBm
2384999846,Hz,-52.942, dBm
2385833179,Hz,-52.92, dBm
2386666512,Hz,-52.938, dBm
2387499845,Hz,-52.956, dBm
2388333178,Hz,-52.938, dBm
2389166511,Hz,-52.984, dBm
2389999844,Hz,-52.962, dBm
2390833177,Hz,-52.962, dBm
2391666510,Hz,-52.982, dBm
2392499843,Hz,-53.004, dBm
2393333176,Hz,-52.986, dBm
2394166509,Hz,-53.044, dBm
2394999842,Hz,-53.028, dBm
2395833175,Hz,-53.02, dBm
2396666508,Hz,-53.038, dBm
2397499841,Hz,-53.042, dBm
2398333174,Hz,-53.058, dBm
2399166507,Hz,-53.02, dBm
2399999840,Hz,-53.028, dBm
2400833173,Hz,-53.046, dBm
2401666506,Hz,-53.076, dBm
2402499839,Hz,-53.05, dBm
2403333172,Hz,-53.084, dBm
2404166505,Hz,-53.096, dBm
2404999838,Hz,-53.066, dBm
2405833171,Hz,-53.094, dBm
2406666504,Hz,-53.058, dBm
2407499837,Hz,-53.106, dBm
2408333170,Hz,-53.096, dBm
2409166503,Hz,-53.124, dBm
2409999836,Hz,-53.082, dBm
2410833169,Hz,-53.1, dBm
2411666502,Hz,-53.092, dBm
2412499835,Hz,-53.098, dBm
2413333168,Hz,-53.072, dBm
2414166501,Hz,-53.098, dBm
2414999834,Hz,-53.106, dBm
2415833167,Hz,-53.11, dBm
2416666500,Hz,-53.116, dBm
2417499833,Hz,-53.116, dBm
2418333166,Hz,-53.108, dBm
2419166499,Hz,-53.098, dBm
2419999832,Hz,-53.118, dBm
2420833165,Hz,-53.144, dBm
2421666498,Hz,-53.104, dBm
2422499831,Hz,-53.126, dBm
2423333164,Hz,-53.116, dBm
2424166497,Hz,-53.128, dBm
2424999830,Hz,-53.112, dBm
2425833163,Hz,-53.118, dBm
2426666496,Hz,-53.13, dBm
2427499829,Hz,-53.124, dBm
2428333162,Hz,-53.106, dBm
2429166495,Hz,-53.112, dBm
2429999828,Hz,-53.128, dBm
2430833161,Hz,-53.132, dBm
2431666494,Hz,-53.156, dBm
2432499827,Hz,-53.1, dBm
2433333160,Hz,-53.14, dBm
2434166493,Hz,-53.106, dBm
2434999826,Hz,-53.14, dBm
2435833159,Hz,-53.142, dBm
2436666492,Hz,-53.116, dBm
2437499825,Hz,-53.122, dBm
2438333158,Hz,-53.122, dBm
2439166491,Hz,-53.118, dBm
2439999824,Hz,-53.112, dBm
2440833157,Hz,-53.14, dBm
2441666490,Hz,-53.15, dBm
2442499823,Hz,-53.134, dBm
2443333156,Hz,-53.154, dBm
2444166489,Hz,-53.116, dBm
2444999822,Hz,-53.128, dBm
2445833155,Hz,-53.154, dBm
2446666488,Hz,-53.13, dBm
2447499821,Hz,-53.152, dBm
2448333154,Hz,-53.138, dBm
2449166487,Hz,-53.15, dBm
2449999820,Hz,-53.152, dBm
2450833153,Hz,-53.148, dBm
2451666486,Hz,-53.156, dBm
2452499819,Hz,-53.146, dBm
2453333152,Hz,-53.154, dBm
2454166485,Hz,-53.154, dBm
2454999818,Hz,-53.18, dBm
2455833151,Hz,-53.162, dBm
2456666484,Hz,-53.148, dBm
2457499817,Hz,-53.152, dBm
2458333150,Hz,-53.17, dBm
2459166483,Hz,-53.148, dBm
2459999816,Hz,-53.156, dBm
2460833149,Hz,-53.194, dBm
2461666482,Hz,-53.188, dBm
2462499815,Hz,-53.18, dBm
2463333148,Hz,-53.186, dBm
2464166481,Hz,-53.192, dBm
2464999814,Hz,-53.188, dBm
2465833147,Hz,-53.186, dBm
2466666480,Hz,-53.18, dBm
2467499813,Hz,-53.186, dBm
2468333146,Hz,-53.208, dBm
2469166479,Hz,-53.202, dBm
2469999812,Hz,-53.18, dBm
2470833145,Hz,-53.184, dBm
2471666478,Hz,-53.196, dBm
2472499811,Hz,-53.202, dBm
2473333144,Hz,-53.206, dBm
2474166477,Hz,-53.202, dBm
2474999810,Hz,-53.198, dBm
2475833143,Hz,-53.216, dBm
2476666476,Hz,-53.228, dBm
2477499809,Hz,-53.28, dBm
2478333142,Hz,-53.232, dBm
2479166475,Hz,-53.23, dBm
2479999808,Hz,-53.242, dBm
2480833141,Hz,-53.25, dBm
2481666474,Hz,-53.236, dBm
2482499807,Hz,-53.242, dBm
2483333140,Hz,-53.248, dBm
2484166473,Hz,-53.232, dBm
2484999806,Hz,-53.232, dBm
2485833139,Hz,-53.25, dBm
2486666472,Hz,-53.258, dBm
2487499805,Hz,-53.26, dBm
2488333138,Hz,-53.262, dBm
2489166471,Hz,-53.27, dBm
2489999804,Hz,-53.288, dBm
2490833137,Hz,-53.268, dBm
2491666470,Hz,-53.306, dBm
2492499803,Hz,-53.308, dBm
2493333136,Hz,-53.308, dBm
2494166469,Hz,-53.31, dBm
2494999802,Hz,-53.314, dBm
2495833135,Hz,-53.312, dBm
2496666468,Hz,-53.338, dBm
2497499801,Hz,-53.334, dBm
2498333134,Hz,-53.31, dBm
2499166467,Hz,-53.318, dBm
2499999800,Hz,-53.316, dBm
