Trace2,,,
Freq,,Amp,
2303333212,Hz,-72.308, dBm
2304166545,Hz,-72.322, dBm
2304999878,Hz,-72.332, dBm
2305833211,Hz,-72.347, dBm
2306666544,Hz,-72.35, dBm
2307499877,Hz,-72.375, dBm
2308333210,Hz,-72.384, dBm
2309166543,Hz,-72.388, dBm
2309999876,Hz,-72.418, dBm
2310833209,Hz,-72.421, dBm
2311666542,Hz,-72.44, dBm
2312499875,Hz,-72.442, dBm
2313333208,Hz,-72.45, dBm
2314166541,Hz,-72.471, dBm
2314999874,Hz,-72.466, dBm
2315833207,Hz,-72.491, dBm
2316666540,Hz,-72.508, dBm
2317499873,Hz,-72.507, dBm
2318333206,Hz,-72.52, dBm
2319166539,Hz,-72.539, dBm
2319999872,Hz,-72.534, dBm
2320833205,Hz,-72.555, dBm
2321666538,Hz,-72.557, dBm
2322499871,Hz,-72.57, dBm
2323333204,Hz,-72.576, dBm
2324166537,Hz,-72.574, dBm
2324999870,Hz,-72.585, dBm
2325833203,Hz,-72.596, dBm
2326666536,Hz,-72.606, dBm
2327499869,Hz,-72.61, dBm
2328333202,Hz,-72.63, dBm
2329166535,Hz,-72.626, dBm
2329999868,Hz,-72.644, dBm
2330833201,Hz,-72.646, dBm
2331666534,Hz,-72.658, dBm
2332499867,Hz,-72.652, dBm
2333333200,Hz,-72.667, dBm
2334166533,Hz,-72.683, dBm
2334999866,Hz,-72.695, dBm
2335833199,Hz,-72.685, dBm
2336666532,Hz,-72.688, dBm
2337499865,Hz,-72.694, dBm
2338333198,Hz,-72.71, dBm
2339166531,Hz,-72.715, dBm
2339999864,Hz,-72.711, dBm
2340833197,Hz,-72.718, dBm
2341666530,Hz,-72.735, dBm
2342499863,Hz,-72.716, dBm
2343333196,Hz,-72.727, dBm
2344166529,Hz,-72.743, dBm
2344999862,Hz,-72.761, dBm
2345833195,Hz,-72.756, dBm
2346666528,Hz,-72.745, dBm
2347499861,Hz,-72.761, dBm
2348333194,Hz,-72.762, dBm
2349166527,Hz,-72.767, dBm
2349999860,Hz,-72.77, dBm
2350833193,Hz,-72.782, dBm
2351666526,Hz,-72.777, dBm
2352499859,Hz,-72.786, dBm
2353333192,Hz,-72.785, dBm
2354166525,Hz,-72.783, dBm
2354999858,Hz,-72.802, dBm
2355833191,Hz,-72.797, dBm
2356666524,Hz,-72.795, dBm
2357499857,Hz,-72.797, dBm
2358333190,Hz,-72.798, dBm
2359166523,Hz,-72.799, dBm
2359999856,Hz,-72.805, dBm
2360833189,Hz,-72.811, dBm
2361666522,Hz,-72.81, dBm
2362499855,Hz,-72.803, dBm
2363333188,Hz,-72.809, dBm
2364166521,Hz,-72.808, dBm
2364999854,Hz,-72.807, dBm
2365833187,Hz,-72.826, dBm
2366666520,Hz,-72.818, dBm
2367499853,Hz,-72.821, dBm
2368333186,Hz,-72.825, dBm
2369166519,Hz,-72.815, dBm
2369999852,Hz,-72.823, dBm
2370833185,Hz,-72.833, dBm
2371666518,Hz,-72.821, dBm
2372499851,Hz,-72.827, dBm
2373333184,Hz,-72.823, dBm
2374166517,Hz,-72.846, dBm
2374999850,Hz,-72.831, dBm
2375833183,Hz,-72.822, dBm
2376666516,Hz,-72.819, dBm
2377499849,Hz,-72.836, dBm
2378333182,Hz,-72.82, dBm
2379166515,Hz,-72.815, dBm
2379999848,Hz,-72.831, dBm
2380833181,Hz,-72.831, dBm
2381666514,Hz,-72.823, dBm
2382499847,Hz,-72.816, dBm
2383333180,Hz,-72.829, dBm
2384166513,Hz,-72.826, dBm
2384999846,Hz,-72.814, dBm
2385833179,Hz,-72.823, dBm
2386666512,Hz,-72.811, dBm
2387499845,Hz,-72.793, dBm
2388333178,Hz,-72.789, dBm
2389166511,Hz,-72.798, dBm
2389999844,Hz,-72.781, dBm
2390833177,Hz,-72.778, dBm
2391666510,Hz,-72.785, dBm
2392499843,Hz,-72.782, dBm
2393333176,Hz,-72.774, dBm
2394166509,Hz,-72.773, dBm
2394999842,Hz,-72.78, dBm
2395833175,Hz,-72.781, dBm
2396666508,Hz,-72.792, dBm
2397499841,Hz,-72.772, dBm
2398333174,Hz,-72.772, dBm
2399166507,Hz,-72.761, dBm
2399999840,Hz,-72.779, dBm
2400833173,Hz,-72.775, dBm
2401666506,Hz,-72.711, dBm
2402499839,Hz,-72.753, dBm
2403333172,Hz,-72.768, dBm
2404166505,Hz,-72.756, dBm
2404999838,Hz,-72.771, dBm
2405833171,Hz,-72.775, dBm
2406666504,Hz,-72.786, dBm
2407499837,Hz,-72.775, dBm
2408333170,Hz,-72.766, dBm
2409166503,Hz,-72.79, dBm
2409999836,Hz,-72.792, dBm
2410833169,Hz,-72.806, dBm
2411666502,Hz,-72.794, dBm
2412499835,Hz,-72.795, dBm
2413333168,Hz,-72.783, dBm
2414166501,Hz,-72.752, dBm
2414999834,Hz,-72.76, dBm
2415833167,Hz,-72.726, dBm
2416666500,Hz,-72.731, dBm
2417499833,Hz,-72.707, dBm
2418333166,Hz,-72.74, dBm
2419166499,Hz,-72.734, dBm
2419999832,Hz,-72.751, dBm
2420833165,Hz,-72.793, dBm
2421666498,Hz,-72.807, dBm
2422499831,Hz,-72.776, dBm
2423333164,Hz,-72.781, dBm
2424166497,Hz,-72.792, dBm
2424999830,Hz,-72.768, dBm
2425833163,Hz,-72.717, dBm
2426666496,Hz,-72.762, dBm
2427499829,Hz,-72.773, dBm
2428333162,Hz,-72.796, dBm
2429166495,Hz,-72.785, dBm
2429999828,Hz,-72.773, dBm
2430833161,Hz,-72.781, dBm
2431666494,Hz,-72.773, dBm
2432499827,Hz,-72.773, dBm
2433333160,Hz,-72.778, dBm
2434166493,Hz,-72.762, dBm
2434999826,Hz,-72.758, dBm
2435833159,Hz,-72.769, dBm
2436666492,Hz,-72.773, dBm
2437499825,Hz,-72.746, dBm
2438333158,Hz,-72.753, dBm
2439166491,Hz,-72.751, dBm
2439999824,Hz,-72.74, dBm
2440833157,Hz,-72.751, dBm
2441666490,Hz,-72.747, dBm
2442499823,Hz,-72.742, dBm
2443333156,Hz,-72.732, dBm
2444166489,Hz,-72.72, dBm
2444999822,Hz,-72.727, dBm
2445833155,Hz,-72.732, dBm
2446666488,Hz,-72.724, dBm
2447499821,Hz,-72.729, dBm
2448333154,Hz,-72.713, dBm
2449166487,Hz,-72.717, dBm
2449999820,Hz,-72.697, dBm
2450833153,Hz,-72.698, dBm
2451666486,Hz,-72.703, dBm
2452499819,Hz,-72.699, dBm
2453333152,Hz,-72.678, dBm
2454166485,Hz,-72.68, dBm
2454999818,Hz,-72.671, dBm
2455833151,Hz,-72.668, dBm
2456666484,Hz,-72.669, dBm
2457499817,Hz,-72.666, dBm
2458333150,Hz,-72.64, dBm
2459166483,Hz,-72.626, dBm
2459999816,Hz,-72.612, dBm
2460833149,Hz,-72.605, dBm
2461666482,Hz,-72.607, dBm
2462499815,Hz,-72.588, dBm
2463333148,Hz,-72.549, dBm
2464166481,Hz,-72.568, dBm
2464999814,Hz,-72.578, dBm
2465833147,Hz,-72.593, dBm
2466666480,Hz,-72.59, dBm
2467499813,Hz,-72.598, dBm
2468333146,Hz,-72.588, dBm
2469166479,Hz,-72.576, dBm
2469999812,Hz,-72.594, dBm
2470833145,Hz,-72.608, dBm
2471666478,Hz,-72.607, dBm
2472499811,Hz,-72.6, dBm
2473333144,Hz,-72.594, dBm
2474166477,Hz,-72.595, dBm
2474999810,Hz,-72.583, dBm
2475833143,Hz,-72.572, dBm
2476666476,Hz,-72.577, dBm
2477499809,Hz,-72.568, dBm
2478333142,Hz,-72.556, dBm
2479166475,Hz,-72.517, dBm
2479999808,Hz,-72.483, dBm
2480833141,Hz,-72.549, dBm
2481666474,Hz,-72.552, dBm
2482499807,Hz,-72.543, dBm
2483333140,Hz,-72.548, dBm
2484166473,Hz,-72.525, dBm
2484999806,Hz,-72.525, dBm
2485833139,Hz,-72.527, dBm
2486666472,Hz,-72.513, dBm
2487499805,Hz,-72.509, dBm
2488333138,Hz,-72.518, dBm
2489166471,Hz,-72.498, dBm
2489999804,Hz,-72.505, dBm
2490833137,Hz,-72.493, dBm
2491666470,Hz,-72.483, dBm
2492499803,Hz,-72.479, dBm
2493333136,Hz,-72.476, dBm
2494166469,Hz,-72.467, dBm
2494999802,Hz,-72.455, dBm
2495833135,Hz,-72.454, dBm
2496666468,Hz,-72.444, dBm
2497499801,Hz,-72.458, dBm
2498333134,Hz,-72.441, dBm
2499166467,Hz,-72.43, dBm
2499999800,Hz,-72.414, dBm
